# Global financial crisis: the quant quake, Bear Stearns, Lehman, and the March 2009 bottom.
# Adjusted daily closes, 2007-07-01 to 2009-12-31. 631 sessions common to all six names.
# Source: Yahoo Finance chart endpoint, fetched by tools/fetch_crisis_data.py. Committed so this backtest reproduces with no network and no credentials.
date,AAPL,CVX,JPM,MSFT,NVDA,XOM
2008-01-11,5.165094,43.454777,25.670853,24.159554,0.619254,46.479252
2008-01-14,5.347244,43.569771,25.984978,24.501528,0.660461,46.752048
2008-01-15,5.055923,42.304539,24.609077,24.223660,0.611928,45.820404
2008-01-16,4.774775,41.336418,26.028955,23.675076,0.542792,44.538750
2008-01-17,4.812160,39.659000,25.155668,23.589565,0.533406,43.190174
2008-01-18,4.826218,39.999283,24.872950,23.518333,0.568660,43.792393
2008-01-22,4.655133,38.940102,25.670853,22.770245,0.540273,42.438686
2008-01-23,4.159533,39.035954,28.724211,22.748873,0.550117,42.953411
2008-01-24,4.055745,40.099926,28.246725,23.689318,0.592240,44.265934
2008-01-25,3.888550,39.213280,27.417418,23.468454,0.571179,43.205627
2008-01-28,3.888550,39.711704,28.629967,23.311724,0.564311,43.818138
2008-01-29,3.934314,39.587120,29.811106,23.226219,0.581710,43.792393
2008-01-30,3.953455,39.889053,29.748272,22.941238,0.576673,43.895340
2008-01-31,4.048569,39.898632,29.779692,23.226219,0.562937,44.111526
2008-02-01,4.000415,39.534386,30.313721,21.694435,0.614904,44.240211
2008-02-04,3.937602,39.309135,29.038342,21.509190,0.595674,43.977703
2008-02-05,3.869110,38.216419,27.574486,20.711241,0.558359,42.263683
2008-02-06,3.648975,37.147659,27.467678,20.319386,0.556527,41.918827
2008-02-07,3.626244,37.737156,28.340956,20.034397,0.562022,42.332390
2008-02-08,3.753062,37.986382,27.530504,20.347883,0.572095,42.239323
2008-02-11,3.871802,38.547100,27.235228,20.098520,0.573926,43.019894
2008-02-12,3.734517,38.877808,27.210102,20.191143,0.595217,43.619549
2008-02-13,3.870306,39.640480,27.706429,20.632875,0.618567,44.193356
2008-02-14,3.812282,39.988037,26.770317,20.305130,0.517609,44.224373
2008-02-15,3.727638,40.354900,27.172394,20.248135,0.509826,44.131332
2008-02-19,3.654358,40.948662,26.908535,20.148008,0.502271,44.979115
2008-02-20,3.703410,41.677532,27.109564,20.183769,0.498608,45.542576
2008-02-21,3.635217,40.924507,27.059301,20.097937,0.487391,44.932583
2008-02-22,3.573005,41.233440,27.599615,19.797541,0.510970,45.061817
2008-02-25,3.581379,42.083023,27.662428,19.911978,0.510741,46.075027
2008-02-26,3.563732,42.536777,27.467678,20.298197,0.515091,46.467903
2008-02-27,3.677689,42.585049,27.901184,20.212374,0.523104,46.209450
2008-02-28,3.885562,42.971218,26.663504,19.976353,0.503416,46.204254
2008-02-29,3.739302,41.832016,25.538910,19.454224,0.489680,44.979115
2008-03-03,3.640899,42.092686,25.017448,19.304028,0.483957,45.361675
2008-03-04,3.727338,41.865795,24.621641,19.733177,0.479149,44.813686
2008-03-05,3.723449,42.860180,24.338926,20.112244,0.484643,45.072174
2008-03-06,3.616972,42.382298,23.478203,19.718868,0.454196,43.686756
2008-03-07,3.656452,41.156193,23.597578,19.933437,0.447557,42.642532
2008-03-10,3.579883,40.900387,22.919048,20.062178,0.421917,42.627029
2008-03-11,3.808991,42.556068,24.401751,20.941912,0.435882,44.808514
2008-03-12,3.769512,41.865795,24.257248,20.477015,0.423977,44.441505
2008-03-13,3.826639,42.015450,23.943140,20.469864,0.450991,44.999779
2008-03-14,3.786858,41.194824,22.956743,19.997810,0.419399,44.410461
2008-03-17,3.790448,40.639713,25.325300,20.240993,0.408868,44.348442
2008-03-18,3.972596,41.571350,26.833128,21.042042,0.434279,45.733845
2008-03-19,3.878381,39.529469,26.682352,20.469864,0.404289,43.645405
2008-03-20,3.986055,40.166637,28.881279,20.870384,0.423977,43.940063
2008-03-24,4.173290,40.552803,29.245659,20.863235,0.458546,44.431152
2008-03-25,4.216662,40.808659,28.937819,20.841772,0.465185,44.043449
2008-03-26,4.338691,41.011395,27.712698,20.426941,0.450304,44.591396
2008-03-27,4.194827,40.741070,26.927368,20.062178,0.443894,44.560383
2008-03-28,4.277377,40.789345,26.833128,19.962048,0.450533,44.053791
2008-03-31,4.292032,41.204479,26.983908,20.298197,0.453051,43.722950
2008-04-01,4.472388,41.870632,29.528387,21.099258,0.480752,44.984291
2008-04-02,4.411372,42.242313,29.287704,20.856081,0.466100,45.759686
2008-04-03,4.534599,42.343685,29.313030,20.741638,0.457401,45.609798
2008-04-04,4.578566,42.502991,28.863327,20.856081,0.429929,45.873428
2008-04-07,4.662613,42.609184,28.844324,20.856081,0.440231,45.966476
2008-04-08,4.571387,43.096722,28.413628,20.562840,0.437713,46.323174
2008-04-09,4.529515,43.420147,28.058914,20.662968,0.446412,46.369675
2008-04-10,4.622533,43.251194,27.780237,20.820320,0.455112,46.292156
2008-04-11,4.400905,42.865017,26.937841,20.226677,0.424206,45.811398
2008-04-14,4.420044,43.106377,26.285444,20.069326,0.410013,46.369675
2008-04-15,4.437990,43.526321,26.678154,20.205223,0.414820,46.938320
2008-04-16,4.597111,44.375923,28.476961,20.705885,0.431303,48.018719
2008-04-17,4.620739,44.404873,28.578310,20.898993,0.425351,48.272045
2008-04-18,4.816648,44.979309,28.983662,21.456873,0.435424,48.592545
2008-04-21,5.029603,44.747589,28.647991,21.757269,0.454883,48.726929
2008-04-22,4.791524,45.389618,28.914007,21.635681,0.446412,48.794147
2008-04-23,4.871979,45.606842,28.597311,22.493954,0.467932,48.706264
2008-04-24,5.052933,44.602798,29.750074,22.744289,0.456714,47.868832
2008-04-25,5.076562,44.742764,30.269455,21.335291,0.461293,47.796429
2008-04-28,5.151637,44.651054,29.984428,20.734497,0.453051,47.791279
2008-04-29,5.235682,45.732330,29.819736,20.484163,0.462437,47.450089
2008-04-30,5.202780,46.412971,30.180775,20.398336,0.470450,48.111782
2008-05-01,5.383733,45.828892,31.194176,21.027737,0.492198,46.369675
2008-05-02,5.411848,46.012299,30.820490,20.913300,0.515549,46.323174
2008-05-05,5.525206,46.157124,30.402460,20.798868,0.502729,46.271465
2008-05-06,5.582933,46.760517,30.529133,21.242310,0.515778,46.560963
2008-05-07,5.461199,45.993004,29.496716,20.891844,0.503874,45.914772
2008-05-08,5.535077,47.035660,29.167355,20.934759,0.502500,46.488586
2008-05-09,5.486923,47.011528,29.496716,21.020578,0.515778,46.119904
2008-05-12,5.627797,46.997032,29.921078,21.449722,0.501126,46.312046
2008-05-13,5.681635,47.175671,28.806322,21.377935,0.490825,46.566486
2008-05-14,5.570969,47.170811,29.078678,21.485613,0.505247,46.685898
2008-05-15,5.674754,47.860855,29.781738,21.858906,0.544394,47.407658
2008-05-16,5.611645,48.779308,29.471388,21.528687,0.558817,48.119019
2008-05-19,5.491409,49.663719,29.129349,21.148222,0.547141,48.996567
2008-05-20,5.560199,50.096218,27.678911,20.645708,0.532948,49.100414
2008-05-21,5.329597,50.062210,26.868172,20.279610,0.528598,48.638294
2008-05-22,5.295501,49.522812,27.267202,20.437532,0.541418,48.035950
2008-05-23,5.418727,48.949375,26.804834,20.136032,0.529056,47.096107
2008-05-27,5.576053,48.390541,27.241863,20.415998,0.534779,46.628765
2008-05-28,5.593400,48.798744,27.146856,20.229361,0.539816,46.955894
2008-05-29,5.583828,48.040672,27.596560,20.322678,0.538442,46.395119
2008-05-30,5.645442,48.181610,27.235540,20.329859,0.565456,46.088783
2008-06-02,5.566184,48.288517,26.697144,19.956566,0.567745,45.595474
2008-06-03,5.544348,47.554722,26.532467,19.604820,0.548515,44.505051
2008-06-04,5.538965,46.670311,26.367790,19.769924,0.554925,44.525810
2008-06-05,5.665779,48.589794,26.665491,20.315506,0.568890,46.374317
2008-06-06,5.552424,48.351662,25.392378,19.734028,0.550804,45.065849
2008-06-09,5.431886,49.177784,23.758249,19.891962,0.542334,46.249748
